FILENAME	SEQ	COMPOUND_NAME	MOLECULEMASS	INSTRUMENT	IONSOURCE	EXTRACTSCAN	SMILES	INCHI	INCHIAUX	CHARGE	IONMODE	PUBMED	ACQUISITION	EXACTMASS	DATACOLLECTOR	ADDUCT	INTEREST	LIBQUALITY	GENUS	SPECIES	STRAIN	CASNUMBER	PI
dippinineA.mgf	*..*	Dippinine A	401.2062	qTof	LC-ESI	149	O=C([C@@]1([C@@]([C@](C2)([H])[C@@](C)([H])O)([H])NCC3)C4=C3C(C=C5)=C(C=C5OC)N4[C@H]([C@@]2([H])C1)O)OC	InChI=1S/C22H28N2O5/c1-11(25)16-8-12-10-22(21(27)29-3)18(16)23-7-6-15-14-5-4-13(28-2)9-17(14)24(19(15)22)20(12)26/h4-5,9,11-12,16,18,20,23,25-26H,6-8,10H2,1-3H3/t11-,12+,16-,18-,20-,22-/m0/s1	N/A	1	Positive	N/A	Isolated	400.1998	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Dregamine.mgf	*..*	Dregamine	355.2016	qTof	LC-ESI	150	CN1C(C2C(OC)=O)CC3=C(C(CC2[C@H](CC)C1)=O)NC4=C3C=CC=C4	InChI=1S/C21H26N2O3/c1-4-12-11-23(2)17-9-15-13-7-5-6-8-16(13)22-20(15)18(24)10-14(12)19(17)21(25)26-3/h5-8,12,14,17,19,22H,4,9-11H2,1-3H3/t12-,14-,17-,19-/m0/s1	N/A	1	Positive	N/A	Isolated	354.1943	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	2299-26-5	Mehdi Beniddir
eburnamine.mgf	*..*	Eburnamine	297.1963	qTof	LC-ESI	151	CC[C@@]1(C[C@H](O)N2C3=CC=CC=C43)CCCN5CCC4=C2[C@]15[H]	InChI=1S/C19H24N2O/c1-2-19-9-5-10-20-11-8-14-13-6-3-4-7-15(13)21(16(22)12-19)17(14)18(19)20/h3-4,6-7,16,18,22H,2,5,8-12H2,1H3/t16-,18+,19-/m0/s1	N/A	1	Positive	N/A	Isolated	296.1889	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Echitamidine.mgf	*..*	Echitamidine	341.186	qTof	LC-ESI	152	[H][C@]12C(C(OC)=O)=C3NC4=CC=CC=C4[C@]35[C@@H](N(C[C@@]2([H])[C@@H](O)C)CC5)C1	InChI=1S/C20H24N2O3/c1-11(23)13-10-22-8-7-20-14-5-3-4-6-15(14)21-18(20)17(19(24)25-2)12(13)9-16(20)22/h3-6,11-13,16,21,23H,7-10H2,1-2H3/t11-,12-,13-,16-,20+/m0/s1	N/A	1	Positive	N/A	Isolated	340.1787	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	38681-90-2	Mehdi Beniddir
Echitamine.mgf	*..*	Echitamine	385.2122	qTof	LC-ESI	153	O[C@H]1C[C@H]2C(C=C)C[N@+]3(C)[C@]([C@@]4(C2(CO)C(OC)=O)CC3)1NC5=C4C=CC=C5	InChI=1S/C22H29N2O4/c1-4-14-12-24(2)10-9-21-15-7-5-6-8-17(15)23-22(21,24)18(26)11-16(14)20(21,13-25)19(27)28-3/h4-8,14,16,18,23,25-26H,1,9-13H2,2-3H3/q+1/t14?,16-,18-,20?,21-,22-,24+/m0/s1	N/A	1	Positive	N/A	Isolated	385.2122	Alexander Fox Ramos	M+	N/A	3	N/A	N/A	N/A	6871-44-9	Mehdi Beniddir
Ellipticine.mgf	*..*	Ellipticine	247.1235	qTof	LC-ESI	154	CC1=C2C=CN=CC2=C(C)C3=C1NC4=CC=CC=C43	InChI=1S/C17H14N2/c1-10-14-9-18-8-7-12(14)11(2)17-16(10)13-5-3-4-6-15(13)19-17/h3-9,19H,1-2H3	N/A	1	Positive	N/A	Isolated	246.1157	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
epi-antirhine.mgf	*..*	3-epiantirhine	297.1964	qTof	LC-ESI	155	OC[C@H](C=C)[C@]1([H])C[C@@]2([H])N(CC1)CCC3=C2NC4=CC=CC=C43	InChI=1S/C19H24N2O/c1-2-13(12-22)14-7-9-21-10-8-16-15-5-3-4-6-17(15)20-19(16)18(21)11-14/h2-6,13-14,18,20,22H,1,7-12H2/t13-,14-,18+/m0/s1	N/A	1	Positive	N/A	Isolated	296.1889	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Epicatechocorynantheidine.mgf	*..*	Epicatechocorynantheidine	655.275	qTof	LC-ESI	156	C[C@@H]1[C@@]([C@]2([H])OC3=C1C4=C(C[C@@H](O)[C@@H](C5=CC(O)=C(O)C=C5)O4)C(O)=C3)([H])[C@@H](/C(C(OC)=O)=C\OC)C[C@@](N2CC6)([H])C7=C6C8=CC=CC=C8N7	InChI=1S/C37H38N2O9/c1-17-31-21(23(16-45-2)37(44)46-3)13-25-33-20(19-6-4-5-7-24(19)38-33)10-11-39(25)36(31)47-30-15-27(41)22-14-29(43)34(48-35(22)32(17)30)18-8-9-26(40)28(42)12-18/h4-9,12,15-17,21,25,29,31,34,36,38,40-43H,10-11,13-14H2,1-3H3/b23-16+/t17-,21-,25+,29-,31+,34-,36+/m1/s1	N/A	1	Positive	N/A	Isolated	654.2577	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Epicatechocorynantheine-A.mgf	*..*	Epicatechocorynantheine A	657.276	qTof	LC-ESI	157	CO/C=C([C@@H](C[C@]12[H])[C@H]([C@@H](N1CCC3=C2NC4=CC=CC=C34)C(C(O[C@@H]5C(C=C6)=CC(O)=C6O)=C(C(O)=C7)C[C@H]5O)=C7O)CC)/C(OC)=O	InChI=1S/C37H40N2O9/c1-4-19-22(24(17-46-2)37(45)47-3)14-26-33-21(20-7-5-6-8-25(20)38-33)11-12-39(26)34(19)32-30(43)16-28(41)23-15-31(44)35(48-36(23)32)18-9-10-27(40)29(42)13-18/h5-10,13,16-17,19,22,26,31,34-35,38,40-44H,4,11-12,14-15H2,1-3H3/b24-17+/t19-,22+,26+,31-,34-,35-/m1/s1	N/A	1	Positive	N/A	Isolated	656.2734	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Epicatechocorynantheine-B.mgf	*..*	Epicatechocorynantheine B	657.275	qTof	LC-ESI	158	CC[C@@H]([C@@H]1C2=C(O)C(C[C@@H](O)[C@@H](C3=CC(O)=C(O)C=C3)O4)=C4C=C2O)[C@@H](/C(C(OC)=O)=C\OC)C[C@@](N1CC5)([H])C6=C5C7=CC=CC=C7N6	InChI=1S/C37H40N2O9/c1-4-19-22(24(17-46-2)37(45)47-3)14-26-33-21(20-7-5-6-8-25(20)38-33)11-12-39(26)34(19)32-29(42)16-31-23(35(32)44)15-30(43)36(48-31)18-9-10-27(40)28(41)13-18/h5-10,13,16-17,19,22,26,30,34,36,38,40-44H,4,11-12,14-15H2,1-3H3/b24-17+/t19-,22+,26+,30-,34-,36-/m1/s1	N/A	1	Positive	N/A	Isolated	656.2734	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
epivoacorine.mgf	*..*	Epivoacorine	721.3945	qTof	LC-ESI	159	C/C=C\1/CN([C@@H]2CC3=C([C@H](C[C@@H]1C2C(=O)OC)C4=C(C=C5C6=C([C@@]7(C[C@@H]8C[C@@H]([C@@H]7N(C8)CC6)[C@@H](C)O)C(=O)OC)NC5=C4)OC)NC9=CC=CC=C39)C	InChI=1S/C43H52N4O6/c1-7-24-21-46(3)35-17-32-25-10-8-9-11-33(25)44-38(32)31(15-28(24)37(35)41(49)52-5)30-16-34-29(18-36(30)51-4)26-12-13-47-20-23-14-27(22(2)48)40(47)43(19-23,39(26)45-34)42(50)53-6/h7-11,16,18,22-23,27-28,31,35,37,40,44-45,48H,12-15,17,19-21H2,1-6H3/b24-7-/t22-,23+,27-,28+,31-,35-,37?,40+,43-/m1/s1	N/A	1	Positive	N/A	Isolated	720.3887	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
eripine.mgf	*..*	Eripine	413.2073	qTof	LC-ESI	160	C/C=C(C(OC)=O)\[C@@H]1C[C@H]2[C@@]34[C@@](CCN3C)(C5=CC=CC=C5N4C)[C@]1(CO)C(O2)=O	InChI=1S/C23H28N2O5/c1-5-14(19(27)29-4)16-12-18-23-22(10-11-24(23)2,21(16,13-26)20(28)30-18)15-8-6-7-9-17(15)25(23)3/h5-9,16,18,26H,10-13H2,1-4H3/b14-5+/t16-,18-,21-,22-,23+/m0/s1	N/A	1	Positive	N/A	Isolated	412.1998	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Ervafoline.mgf	*..*	Ervafoline	645.3435	qTof	LC-ESI	161	[H][C@@]12[C@@]34CC(C(OC)=O)=C([C@@]51CC[N@@]3[C@]6([H])[C@@](CC)(O[C@@]78[C@]9(C(C=CC=C%10)=C%10N82)[C@]%11([H])[C@@](CC)([C@H]%12[C@H](O%12)CN%11CC9)C[C@@]67[H])C4)NC%13=C5C=CC=C%13	InChI=1S/C40H44N4O4/c1-4-35-19-25-30-37(5-2)21-36-18-22(32(45)46-3)29-38(14-17-43(30)36,23-10-6-8-12-26(23)41-29)34(36)44-27-13-9-7-11-24(27)39(40(25,44)48-37)15-16-42(33(35)39)20-28-31(35)47-28/h6-13,25,28,30-31,33-34,41H,4-5,14-21H2,1-3H3/t25-,28+,30-,31+,33-,34+,35+,36-,37-,38+,39+,40+/m0/s1	N/A	1	Positive	N/A	Isolated	644.3363	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	70545-44-7	Mehdi Beniddir
Ervatamine.mgf	*..*	Ervatamine	355.2016	qTof	LC-ESI	162	CN(C1)C[C@@H](CC)[C@]([C@]1(C(OC)=O)C2)([H])CC(C3=C2C4=CC=CC=C4N3)=O	InChI=1S/C21H26N2O3/c1-4-13-11-23(2)12-21(20(25)26-3)10-15-14-7-5-6-8-17(14)22-19(15)18(24)9-16(13)21/h5-8,13,16,22H,4,9-12H2,1-3H3/t13-,16+,21+/m1/s1	N/A	1	Positive	N/A	Isolated	354.1943	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	33257-13-5	Mehdi Beniddir
Ervitsine.mgf	*..*	Ervitsine	293.1648	qTof	LC-ESI	163	CN1[C@@](C2=C)([H])C3=C(C(CC2/C(C1)=C\C)=O)NC4=CC=CC=C34	InChI=1S/C19H20N2O/c1-4-12-10-21(3)19-11(2)14(12)9-16(22)18-17(19)13-7-5-6-8-15(13)20-18/h4-8,14,19-20H,2,9-10H2,1,3H3/b12-4-/t14-,19-/m1/s1	N/A	1	Positive	N/A	Isolated	292.1576	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	65617-99-4	Mehdi Beniddir
flavopereirine.mgf	*..*	Flavopereirine	247.1228	qTof	LC-ESI	164	CCc1ccc2c3[n-]c4ccccc4c3cc[n+]2c1	InChI=1S/C17H14N2/c1-2-12-7-8-16-17-14(9-10-19(16)11-12)13-5-3-4-6-15(13)18-17/h3-11H,2H2,1H3	N/A	1	Positive	N/A	Isolated	246.1156	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
fluorocurarine.mgf	*..*	C-fluorocurarine	307.1805	qTof	LC-ESI	165	O=C([H])C1=C2NC3=CC=CC=C3[C@]24[C@@H]5C[C@H]1/C(C[N@+]5(C)CC4)=C\C	InChI=1S/C20H22N2O/c1-3-13-11-22(2)9-8-20-16-6-4-5-7-17(16)21-19(20)15(12-23)14(13)10-18(20)22/h3-7,12,14,18H,8-11H2,1-2H3/p+1/b13-3-/t14-,18-,20+,22-/m0/s1	N/A	1	Positive	N/A	Isolated	307.1805	Alexander Fox Ramos	M+	N/A	3	N/A	N/A	N/A	6866-39-3	Mehdi Beniddir
Geissolaevine.mgf	*..*	Geissolaevine	367.1288	qTof	LC-ESI	166	O[C@]1(C2=NC=CC3=C2NC4=CC=CC=C34)OC(C(CC)=C1CC(OC)=O)=O	InChI=1S/C20H18N2O5/c1-3-11-14(10-16(23)26-2)20(25,27-19(11)24)18-17-13(8-9-21-18)12-6-4-5-7-15(12)22-17/h4-9,22,25H,3,10H2,1-2H3/t20-/m0/s1	N/A	1	Positive	N/A	Isolated	366.1216	Alexander Fox Ramos	M+H	N/A	3	Geissospermum	Geissospermum laeve	N/A	N/A	Mehdi Beniddir
Geissolosimine.mgf	*..*	Geissolosimine	573.3588	qTof	LC-ESI	167	[H][C@@]12[C@@]3([H])CO[C@@]([H])(C4[C@H](C5)N6[C@](C[C@@H]4/C(C6)=C\C)([H])C7=C5C8=CC=CC=C8N7)N1C9=C(C=CC=C9)[C@]2%10[C@H]%11C[C@@]3([H])[C@H](CC)CN%11CC%10	InChI=1S/C38H44N4O/c1-3-21-18-40-14-13-38-28-10-6-8-12-30(28)42-36(38)27(24(21)17-33(38)40)20-43-37(42)34-25-15-32-35-26(23-9-5-7-11-29(23)39-35)16-31(34)41(32)19-22(25)4-2/h4-12,21,24-25,27,31-34,36-37,39H,3,13-20H2,1-2H3/b22-4-/t21-,24+,25-,27+,31+,32+,33-,34?,36+,37+,38-/m1/s1	N/A	1	Positive	N/A	Isolated	572.3515	Alexander Fox Ramos	M+H	N/A	3	Geissospermum	Geissospermum laeve	N/A	N/A	Mehdi Beniddir
Geissoschizine.mgf	*..*	Geissoschizine	353.186	qTof	LC-ESI	168	C/C=C(C1)\C(/C(C(OC)=O)=C/O)C[C@@](N1CC2)([H])C3=C2C4=CC=CC=C4N3	InChI=1S/C21H24N2O3/c1-3-13-11-23-9-8-15-14-6-4-5-7-18(14)22-20(15)19(23)10-16(13)17(12-24)21(25)26-2/h3-7,12,16,19,22,24H,8-11H2,1-2H3/b13-3-,17-12-/t16?,19-/m0/s1	N/A	1	Positive	N/A	Isolated	352.1787	Alexander Fox Ramos	M+H	N/A	3	Geissospermum	Geissospermum laeve	N/A	439-66-7	Mehdi Beniddir
geissoschizol.mgf	*..*	Geissoschizol	297.1963	qTof	LC-ESI	169	C/C=C/1\CN2CCC3=C([C@@H]2C[C@@H]1CCO)NC4=CC=CC=C34	InChI=1S/C19H24N2O/c1-2-13-12-21-9-7-16-15-5-3-4-6-17(15)20-19(16)18(21)11-14(13)8-10-22/h2-6,14,18,20,22H,7-12H2,1H3/b13-2+/t14-,18-/m0/s1	N/A	1	Positive	N/A	Isolated	296.1889	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Geissoschizoline.mgf	*..*	Geissoschizoline	299.2118	qTof	LC-ESI	170	CC[C@H](C1)[C@]2([H])[C@H](CO)[C@]([C@@]34[C@@H](N1CC4)C2)([H])NC5=C3C=CC=C5	InChI=1S/C19H26N2O/c1-2-12-10-21-8-7-19-15-5-3-4-6-16(15)20-18(19)14(11-22)13(12)9-17(19)21/h3-6,12-14,17-18,20,22H,2,7-11H2,1H3/t12-,13-,14+,17+,18+,19-/m1/s1	N/A	1	Positive	N/A	Isolated	298.2045	Alexander Fox Ramos	M+H	N/A	3	Geissospermum	Geissospermum laeve	N/A	18397-07-4	Mehdi Beniddir
Geissospermine.mgf	*..*	Geissospermine	633.3799	qTof	LC-ESI	171	[H][C@@]12N([C@]([H])([C@@H]([C@]3([H])/C(CN(CCC4=C5NC6=C4C=CC=C6)[C@@]5([H])C3)=C/C)C(OC)=O)OC7)C8=CC=CC=C8[C@]1(CC9)[C@](N9C[C@]%10(CC)[H])([H])C[C@]%10([H])[C@@]27[H]	InChI=1S/C40H48N4O3/c1-4-23-21-43-17-15-40-30-11-7-9-13-32(30)44-37(40)29(27(23)19-34(40)43)22-47-38(44)35(39(45)46-3)28-18-33-36-26(14-16-42(33)20-24(28)5-2)25-10-6-8-12-31(25)41-36/h5-13,23,27-29,33-35,37-38,41H,4,14-22H2,1-3H3/b24-5+/t23-,27+,28+,29+,33+,34+,35-,37+,38+,40-/m1/s1	N/A	1	Positive	N/A	Isolated	632.3726	Alexander Fox Ramos	M+H	N/A	3	Geissospermum	Geissospermum laeve	N/A	427-01-0	Mehdi Beniddir
Gelsemicine.mgf	*..*	Gelsemicine	359.1965	qTof	LC-ESI	172	O=C1N(OC)C2=C(C=CC(OC)=C2)[C@@]1(CC3N[C@@H]4CC)[C@H]5OCC3[C@H]4C5	InChI=1S/C20H26N2O4/c1-4-15-12-8-18-20(9-16(21-15)13(12)10-26-18)14-6-5-11(24-2)7-17(14)22(25-3)19(20)23/h5-7,12-13,15-16,18,21H,4,8-10H2,1-3H3/t12-,13?,15-,16?,18+,20+/m1/s1	N/A	1	Positive	N/A	Isolated	358.1893	Alexander Fox Ramos	M+H	N/A	3	Mostuea	Mostuea brunonis	N/A	6887-28-1	Mehdi Beniddir
Gelsemine.mgf	*..*	Gelsemine	323.1755	qTof	LC-ESI	173	[H][C@@]1(OC[C@H]2[C@@H]3[C@]4([H])[C@@](C=C)(CN3C)C2([H])C1)[C@@]4(C5=C(N6)C=CC=C5)C6=O	InChI=1S/C20H22N2O2/c1-3-19-10-22(2)16-11-9-24-15(8-13(11)19)20(17(16)19)12-6-4-5-7-14(12)21-18(20)23/h3-7,11,13,15-17H,1,8-10H2,2H3,(H,21,23)/t11-,13?,15+,16-,17-,19+,20-/m1/s1	N/A	1	Positive	N/A	Isolated	322.1681	Alexander Fox Ramos	M+H	N/A	3	Mostuea	Mostuea brunonis	N/A	509-15-9	Mehdi Beniddir
Goniomedine_A.mgf	*..*	Goniomedine A	649.3748	qTof	LC-ESI	174	CC[C@]1(C2)CC[C@]3([C@@]4(O)CC[N@@+]23CCC1)NC5=C4C=C(C[C@]6(C7=C(N8[C@]([H])(C(OC)=O)[C@@](/C(C9)=C\C)([H])C[C@]%10([H])N9CC6)C=CC=C7)[C@@]8%10O%11)C%11=C5	InChI=1S/C40H49N4O4/c1-4-25-23-42-16-14-37-22-26-19-29-30(41-39-13-12-36(5-2)11-8-17-44(39,24-36)18-15-38(29,39)46)21-32(26)48-40(37)33(42)20-27(25)34(35(45)47-3)43(40)31-10-7-6-9-28(31)37/h4,6-7,9-10,19,21,27,33-34,41,46H,5,8,11-18,20,22-24H2,1-3H3/q+1/b25-4-/t27-,33-,34-,36+,37+,38+,39-,40+,44-/m0/s1	N/A	1	Positive	N/A	Isolated	649.3748	Alexander Fox Ramos	M+	N/A	3	Gonioma	Gonioma malagasy	N/A	N/A	Mehdi Beniddir
Goniomedine_A_N_oxyde.mgf	*..*	Goniomedine A N-oxide	665.3711	qTof	LC-ESI	175	CC[C@]1(C2)CC[C@]3([C@@]4(O)CC[N@@+]23CCC1)NC5=C4C=C(C[C@]6(C7=C(N8[C@]([H])(C(OC)=O)[C@@](/C(C9)=C\C)([H])C[C@]%10([H])[N+]9([O-])CC6)C=CC=C7)[C@@]8%10O%11)C%11=C5	InChI=1S/C40H49N4O5/c1-4-25-23-44(47)18-14-37-22-26-19-29-30(41-39-13-12-36(5-2)11-8-16-43(39,24-36)17-15-38(29,39)46)21-32(26)49-40(37)33(44)20-27(25)34(35(45)48-3)42(40)31-10-7-6-9-28(31)37/h4,6-7,9-10,19,21,27,33-34,41,46H,5,8,11-18,20,22-24H2,1-3H3/q+1/b25-4-/t27-,33-,34-,36+,37+,38+,39-,40+,43-,44?/m0/s1	N/A	1	Positive	N/A	Isolated	665.3697	Alexander Fox Ramos	M+	N/A	3	Gonioma	Gonioma malagasy	N/A	N/A	Mehdi Beniddir
Goniomedine_B.mgf	*..*	Goniomedine B	633.3799	qTof	LC-ESI	176	CC[C@]1(CN(CC2)CCC1)CCC3=C2C4=C(N3)C=C5C(C[C@]6(C7=C(N8[C@H](C(OC)=O)[C@](/C(C9)=C\C)([H])C[C@@]%10([H])N9CC6)C=CC=C7)[C@@]8%10O5)=C4	InChI=1S/C40H48N4O3/c1-4-25-23-43-18-15-39-22-26-19-29-27-12-17-42-16-8-13-38(5-2,24-42)14-11-31(27)41-32(29)21-34(26)47-40(39)35(43)20-28(25)36(37(45)46-3)44(40)33-10-7-6-9-30(33)39/h4,6-7,9-10,19,21,28,35-36,41H,5,8,11-18,20,22-24H2,1-3H3/b25-4-/t28-,35-,36+,38-,39-,40-/m1/s1	N/A	1	Positive	N/A	Isolated	632.3726	Alexander Fox Ramos	M+H	N/A	3	Gonioma	Gonioma malagasy	N/A	N/A	Mehdi Beniddir
Goniomedinone.mgf	*..*	Goniomedinone	663.3541	qTof	LC-ESI	177	CC[C@]1(C2)CC[C@]3([C@@]4(O)CC[N@@+]23CCC1)NC5=C4C=C(C([C@]6(C7=C(N8[C@]([H])(C(OC)=O)[C@@](/C(C9)=C\C)([H])C[C@]%10([H])N9CC6)C=CC=C7)[C@@]8%10O%11)=O)C%11=C5	InChI=1S/C40H46N4O5/c1-4-24-22-42-16-14-37-27-9-6-7-10-30(27)43-33(35(46)48-3)25(24)20-32(42)40(37,43)49-31-21-29-28(19-26(31)34(37)45)38(47)15-18-44-17-8-11-36(5-2,23-44)12-13-39(38,44)41-29/h4,6-7,9-10,19,21,25,32-33,47H,5,8,11-18,20,22-23H2,1-3H3/p+1/b24-4-/t25-,32-,33-,36+,37-,38+,39-,40+,44-/m0/s1	N/A	1	Positive	N/A	Isolated	663.3541	Alexander Fox Ramos	M+	N/A	3	Gonioma	Gonioma malagasy	N/A	N/A	Mehdi Beniddir
goniomine.mgf	*..*	Goniomine	311.1755	qTof	LC-ESI	178	C=C(C1=O)[C@H]2CCN3CC[C@@]1([C@@]3([H])[C@@]42O)C5=CC=CC=C5N[C@H]4C	InChI=1S/C19H22N2O2/c1-11-13-7-9-21-10-8-18(16(11)22)14-5-3-4-6-15(14)20-12(2)19(13,23)17(18)21/h3-6,12-13,17,20,23H,1,7-10H2,2H3/t12-,13+,17-,18+,19+/m0/s1	N/A	1	Positive	N/A	Isolated	310.1681	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Goniomitine.mgf	*..*	Goniomitine	299.2118	qTof	LC-ESI	179	OCCC1=C2CC[C@]3(CC)[C@](NCCC3)([H])N2C4=C1C=CC=C4	InChI=1S/C19H26N2O/c1-2-19-10-5-12-20-18(19)21-16-7-4-3-6-14(16)15(9-13-22)17(21)8-11-19/h3-4,6-7,18,20,22H,2,5,8-13H2,1H3/t18-,19+/m0/s1	N/A	1	Positive	N/A	Isolated	298.2045	Alexander Fox Ramos	M+H	N/A	3	Gonioma	Gonioma malagasy	N/A	135355-89-4	Mehdi Beniddir
Grandilodine_B.mgf	*..*	Grandilodine B	455.1813	qTof	LC-ESI	180	O=C1C=C[C@@]23CC(C(OC)=O)[C@@]4(CC3)N(C(OC)=O)C5=CC=CC=C5[C@@]4(C(OC)=O)CCN21	InChI=1S/C24H26N2O7/c1-31-19(28)16-14-22-9-8-18(27)25(22)13-12-23(20(29)32-2)15-6-4-5-7-17(15)26(21(30)33-3)24(16,23)11-10-22/h4-9,16H,10-14H2,1-3H3/t16?,22-,23?,24-/m1/s1	N/A	1	Positive	N/A	Other	454.174	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
Grandilodine_C.mgf	*..*	Grandilodine C	381.1445	qTof	LC-ESI	181	O=C1C=C[C@@]23C[C@H]4[C@@]5(CC3)N(C(OC)=O)C6=CC=CC=C6C5(OC4=O)CCN21	InChI=1S/C21H20N2O5/c1-27-18(26)23-15-5-3-2-4-13(15)21-10-11-22-16(24)6-7-19(22)8-9-20(21,23)14(12-19)17(25)28-21/h2-7,14H,8-12H2,1H3/t14-,19-,20-,21?/m1/s1	N/A	1	Positive	N/A	Other	380.1372	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
guianensine.mgf	*..*	Guianensine	625.2799	qTof	LC-ESI	182	CCC1=CN2C=CC3=C4C(C=CC=C4OC)=NC3=C2C=C1C5=CN6C7=CC=CC=C7C89CCN%10C/C(C(C(C96)C5O)CC8%10)=C([H])\C(O)=O	InChI=1S/C39H36N4O4/c1-3-21-18-41-13-11-23-34-28(8-6-10-31(34)47-2)40-36(23)30(41)16-24(21)26-20-43-29-9-5-4-7-27(29)39-12-14-42-19-22(15-33(44)45)25(17-32(39)42)35(37(26)46)38(39)43/h4-11,13,15-16,18,20,25,32,35,37-38,46H,3,12,14,17,19H2,1-2H3,(H,44,45)/b22-15+	N/A	1	Positive	N/A	Isolated	624.2736	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
hemitheion.mgf	*..*	Hemitheion	371.179	qTof	LC-ESI	183	SC1C(NC2=C3C=CC=C2)=C3CC(N(C)C/C4=C/C)([H])[C@]([H])(C(OC)=O)[C@]4([H])C1	InChI=1S/C21H26N2O2S/c1-4-12-11-23(2)17-9-15-13-7-5-6-8-16(13)22-20(15)18(26)10-14(12)19(17)21(24)25-3/h4-8,14,17-19,22,26H,9-11H2,1-3H3/b12-4-/t14-,17-,18-,19?/m1/s1	N/A	1	Positive	N/A	Isolated	370.1715	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Holstiine.mgf	*..*	Holstiine	383.1965	qTof	LC-ESI	184	O=C1C[C@]2([H])[C@]3([H])[C@]4([H])N(C([C@@H](O)OC3)=O)C5=CC=CC=C5[C@@]41CCN(C)C/C2=C/C	InChI=1S/C22H26N2O4/c1-3-13-11-23(2)9-8-22-16-6-4-5-7-17(16)24-19(22)15(14(13)10-18(22)25)12-28-21(27)20(24)26/h3-7,14-15,19,21,27H,8-12H2,1-2H3/b13-3-/t14-,15+,19-,21-,22+/m0/s1	N/A	1	Positive	N/A	Isolated	382.1893	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	11053-97-7	Mehdi Beniddir
Holstiline.mgf	*..*	Holstiline	397.2122	qTof	LC-ESI	185	O=C1C[C@]2([H])[C@]3([H])[C@]4([H])N(C([C@@H](OC)OC3)=O)C5=CC=CC=C5[C@@]41CCN(C)C/C2=C/C	InChI=1S/C23H28N2O4/c1-4-14-12-24(2)10-9-23-17-7-5-6-8-18(17)25-20(23)16(15(14)11-19(23)26)13-29-22(28-3)21(25)27/h4-8,15-16,20,22H,9-13H2,1-3H3/b14-4-/t15-,16+,20-,22-,23+/m0/s1	N/A	1	Positive	N/A	Isolated	396.2049	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	57103-48-7	Mehdi Beniddir
Horhammericine.mgf	*..*	Horhammericine	369.181	qTof	LC-ESI	186	O=C(C1=C(NC2=C3C=CC=C2)[C@]43[C@@]5([C@]([C@H](O)C)(C1)[C@@H]6O[C@@H]6CN5CC4)[H])OC	InChI=1S/C21H24N2O4/c1-11(24)21-9-12(18(25)26-2)16-20(13-5-3-4-6-14(13)22-16)7-8-23(19(20)21)10-15-17(21)27-15/h3-6,11,15,17,19,22,24H,7-10H2,1-2H3/t11-,15-,17-,19-,20+,21+/m1/s1	N/A	1	Positive	N/A	Isolated	368.1736	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
